state,county,tract,block group,NAME,B01001_001E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E
53,033,021905,1,"Block Group 1, Census Tract 219.05, King County, Washington",1654,31,22,11,33,17,21,46,7,25,30,9,0
53,033,021905,3,"Block Group 3, Census Tract 219.05, King County, Washington",2074,0,0,40,10,0,8,0,0,39,7,0,0
53,033,022701,1,"Block Group 1, Census Tract 227.01, King County, Washington",1659,0,6,36,19,18,9,13,38,19,9,0,27
53,033,022701,2,"Block Group 2, Census Tract 227.01, King County, Washington",1663,34,65,47,26,0,0,45,12,31,17,9,8
53,033,023201,1,"Block Group 1, Census Tract 232.01, King County, Washington",1330,0,0,21,0,2,0,37,36,0,0,0,0
53,033,023403,1,"Block Group 1, Census Tract 234.03, King County, Washington",1492,0,50,47,9,0,0,49,55,35,9,8,0
53,033,023804,2,"Block Group 2, Census Tract 238.04, King County, Washington",2542,31,19,92,20,42,0,25,48,36,53,22,0
53,033,023804,1,"Block Group 1, Census Tract 238.04, King County, Washington",2288,0,0,0,0,37,73,0,44,42,61,38,59
53,033,032321,4,"Block Group 4, Census Tract 323.21, King County, Washington",2000,22,32,29,0,0,16,0,30,15,20,0,0
53,033,001702,4,"Block Group 4, Census Tract 17.02, King County, Washington",627,34,0,0,0,0,0,29,3,0,0,11,0
53,033,004302,1,"Block Group 1, Census Tract 43.02, King County, Washington",2378,0,29,12,0,0,4,12,0,14,12,0,0
53,033,004301,3,"Block Group 3, Census Tract 43.01, King County, Washington",1214,13,19,34,13,12,18,0,8,44,38,12,10
53,033,004301,1,"Block Group 1, Census Tract 43.01, King County, Washington",1439,0,0,0,0,0,0,0,13,12,0,0,0
53,033,007402,1,"Block Group 1, Census Tract 74.02, King County, Washington",1943,0,14,0,0,20,0,0,0,0,0,0,0
53,033,007402,3,"Block Group 3, Census Tract 74.02, King County, Washington",1955,64,0,18,0,0,0,28,0,15,0,0,0
53,033,010002,4,"Block Group 4, Census Tract 100.02, King County, Washington",1549,0,0,38,21,37,11,0,45,24,26,11,40
53,033,010002,3,"Block Group 3, Census Tract 100.02, King County, Washington",815,0,19,19,20,9,0,9,0,20,22,6,0
53,033,010002,1,"Block Group 1, Census Tract 100.02, King County, Washington",774,0,10,14,19,0,0,0,0,32,18,11,23
53,033,010001,2,"Block Group 2, Census Tract 100.01, King County, Washington",1147,20,27,31,18,0,11,13,28,8,9,0,9
53,033,010001,1,"Block Group 1, Census Tract 100.01, King County, Washington",1330,16,16,7,0,0,35,19,19,28,30,22,0
53,033,011002,2,"Block Group 2, Census Tract 110.02, King County, Washington",2775,0,0,21,0,17,0,8,0,25,15,25,13
53,033,011002,1,"Block Group 1, Census Tract 110.02, King County, Washington",963,10,18,15,14,20,18,16,0,19,28,25,52
53,033,010402,1,"Block Group 1, Census Tract 104.02, King County, Washington",1525,0,22,9,25,0,0,25,9,27,10,15,23
53,033,010402,3,"Block Group 3, Census Tract 104.02, King County, Washington",820,27,12,12,0,12,0,0,12,13,12,10,0
53,033,010702,3,"Block Group 3, Census Tract 107.02, King County, Washington",1489,0,0,36,11,14,0,27,8,27,20,8,10
53,033,010702,2,"Block Group 2, Census Tract 107.02, King County, Washington",1999,0,5,15,37,0,0,0,0,23,8,0,0
53,033,022603,5,"Block Group 5, Census Tract 226.03, King County, Washington",1223,27,0,0,25,0,0,0,45,71,18,22,35
53,033,022603,1,"Block Group 1, Census Tract 226.03, King County, Washington",556,14,0,44,0,0,0,0,0,87,0,27,0
53,033,030005,2,"Block Group 2, Census Tract 300.05, King County, Washington",1358,0,25,11,16,34,0,0,19,8,23,27,0
53,033,031705,3,"Block Group 3, Census Tract 317.05, King County, Washington",1624,13,48,28,10,0,0,9,27,31,24,9,0
53,033,031705,2,"Block Group 2, Census Tract 317.05, King County, Washington",944,0,9,27,9,13,8,18,0,9,9,9,0
53,033,032010,4,"Block Group 4, Census Tract 320.10, King County, Washington",2496,18,0,0,16,31,0,10,0,17,14,0,16
53,033,032010,1,"Block Group 1, Census Tract 320.10, King County, Washington",1082,0,0,0,0,32,0,35,74,0,89,33,35
53,033,032010,3,"Block Group 3, Census Tract 320.10, King County, Washington",1042,14,51,0,0,0,17,0,18,0,0,17,0
53,033,032213,1,"Block Group 1, Census Tract 322.13, King County, Washington",991,18,38,32,26,0,13,15,10,47,14,8,6
53,033,032325,3,"Block Group 3, Census Tract 323.25, King County, Washington",2956,0,14,0,17,0,28,48,33,35,0,0,16
53,033,032313,4,"Block Group 4, Census Tract 323.13, King County, Washington",3627,63,0,30,0,0,0,0,0,17,0,0,0
53,033,029204,4,"Block Group 4, Census Tract 292.04, King County, Washington",2006,0,0,0,0,0,0,0,0,0,0,0,0
53,033,001702,1,"Block Group 1, Census Tract 17.02, King County, Washington",2037,0,27,32,0,0,0,26,45,0,22,0,12
53,033,021700,5,"Block Group 5, Census Tract 217, King County, Washington",2237,62,16,31,0,34,0,52,15,106,32,30,4
53,033,029502,3,"Block Group 3, Census Tract 295.02, King County, Washington",1615,0,0,16,0,0,0,19,0,0,0,5,0
53,033,022605,1,"Block Group 1, Census Tract 226.05, King County, Washington",2616,15,48,20,3,0,16,0,72,16,0,0,0
53,033,022802,2,"Block Group 2, Census Tract 228.02, King County, Washington",2065,16,0,73,7,19,20,19,24,18,19,0,20
53,033,022802,3,"Block Group 3, Census Tract 228.02, King County, Washington",1455,22,15,31,1,22,3,54,0,37,8,35,9
53,033,023202,2,"Block Group 2, Census Tract 232.02, King County, Washington",1490,33,29,13,11,0,26,28,0,24,15,18,7
53,033,023202,3,"Block Group 3, Census Tract 232.02, King County, Washington",908,7,0,0,0,31,0,0,16,13,17,0,8
53,033,023700,2,"Block Group 2, Census Tract 237, King County, Washington",1996,28,9,11,40,0,9,41,23,34,43,20,0
53,033,026700,4,"Block Group 4, Census Tract 267, King County, Washington",1296,23,0,24,16,17,62,12,0,48,44,24,12
53,033,026700,1,"Block Group 1, Census Tract 267, King County, Washington",1144,22,17,13,13,13,0,21,0,30,12,12,10
53,033,026700,2,"Block Group 2, Census Tract 267, King County, Washington",2263,80,24,38,0,0,0,12,11,24,14,19,0
53,033,027300,1,"Block Group 1, Census Tract 273, King County, Washington",1063,4,11,40,19,0,0,20,21,24,6,5,0
53,033,027300,2,"Block Group 2, Census Tract 273, King County, Washington",1889,31,3,0,0,0,0,74,0,0,0,0,0
53,033,027300,3,"Block Group 3, Census Tract 273, King County, Washington",1416,27,22,16,2,9,1,0,0,6,0,9,0
53,033,027300,4,"Block Group 4, Census Tract 273, King County, Washington",1230,36,8,0,31,8,0,64,8,6,3,0,5
53,033,002700,3,"Block Group 3, Census Tract 27, King County, Washington",1411,0,53,52,13,0,22,16,0,56,0,0,0
53,033,002700,4,"Block Group 4, Census Tract 27, King County, Washington",1522,40,0,0,18,40,0,17,17,37,51,0,0
53,033,002700,2,"Block Group 2, Census Tract 27, King County, Washington",1701,80,57,0,0,15,0,0,53,14,0,0,0
53,033,025602,3,"Block Group 3, Census Tract 256.02, King County, Washington",3614,0,52,18,55,16,22,35,23,32,61,23,0
53,033,029206,1,"Block Group 1, Census Tract 292.06, King County, Washington",358,0,0,0,0,0,0,0,8,0,0,0,0
53,033,029206,3,"Block Group 3, Census Tract 292.06, King County, Washington",1965,21,10,0,18,0,8,1,9,6,27,42,0
53,033,029206,2,"Block Group 2, Census Tract 292.06, King County, Washington",1949,56,7,94,28,15,0,7,27,109,51,62,45
53,033,029102,3,"Block Group 3, Census Tract 291.02, King County, Washington",1563,14,45,37,9,0,10,9,30,20,0,20,44
53,033,029102,1,"Block Group 1, Census Tract 291.02, King County, Washington",1579,0,40,32,19,22,0,3,17,39,28,11,17
53,033,029102,2,"Block Group 2, Census Tract 291.02, King County, Washington",1599,0,0,8,19,35,0,25,9,22,34,46,0
53,033,029101,1,"Block Group 1, Census Tract 291.01, King County, Washington",1694,2,35,7,9,48,8,17,22,15,7,0,16
53,033,023900,4,"Block Group 4, Census Tract 239, King County, Washington",1163,31,30,0,0,26,12,30,15,18,59,14,13
53,033,005600,4,"Block Group 4, Census Tract 56, King County, Washington",1073,41,0,22,53,16,18,21,6,0,48,37,17
53,033,010600,1,"Block Group 1, Census Tract 106, King County, Washington",1566,0,35,63,0,33,16,0,54,32,19,0,56
53,033,021700,2,"Block Group 2, Census Tract 217, King County, Washington",1983,33,17,14,0,0,0,10,36,6,6,0,6
53,033,022005,1,"Block Group 1, Census Tract 220.05, King County, Washington",2347,0,20,0,17,56,0,39,0,77,0,18,39
53,033,028801,1,"Block Group 1, Census Tract 288.01, King County, Washington",1210,12,16,19,0,34,43,21,30,35,36,15,145
53,033,031703,5,"Block Group 5, Census Tract 317.03, King County, Washington",1695,17,14,161,35,62,12,32,10,70,26,30,0
53,033,011001,1,"Block Group 1, Census Tract 110.01, King County, Washington",1408,19,0,53,50,34,20,10,42,31,51,0,16
53,033,024300,2,"Block Group 2, Census Tract 243, King County, Washington",2459,19,94,11,55,1,122,19,62,118,57,15,146
53,033,032315,2,"Block Group 2, Census Tract 323.15, King County, Washington",1659,27,11,21,23,0,0,40,34,13,15,0,0
53,033,025200,3,"Block Group 3, Census Tract 252, King County, Washington",1332,0,0,0,0,0,10,0,16,0,10,0,11
53,033,001702,2,"Block Group 2, Census Tract 17.02, King County, Washington",1250,0,0,59,0,0,35,28,0,62,0,0,55
53,033,010402,2,"Block Group 2, Census Tract 104.02, King County, Washington",1388,18,36,25,0,26,0,23,12,26,12,34,0
53,033,022603,2,"Block Group 2, Census Tract 226.03, King County, Washington",1107,0,0,16,21,3,0,0,35,19,21,1,5
53,033,023700,3,"Block Group 3, Census Tract 237, King County, Washington",1565,0,33,18,10,0,0,9,19,32,0,9,0
53,033,004900,2,"Block Group 2, Census Tract 49, King County, Washington",1266,0,0,0,0,0,0,0,0,0,0,0,0
53,033,029001,3,"Block Group 3, Census Tract 290.01, King County, Washington",768,15,9,8,9,18,42,36,0,66,9,34,25
53,033,008600,1,"Block Group 1, Census Tract 86, King County, Washington",2487,0,0,85,48,0,0,0,0,0,99,0,0
53,033,027600,2,"Block Group 2, Census Tract 276, King County, Washington",2154,10,47,7,37,14,0,21,14,31,0,0,14
53,033,030309,2,"Block Group 2, Census Tract 303.09, King County, Washington",1194,48,3,10,13,0,6,0,64,39,16,12,36
53,033,030308,4,"Block Group 4, Census Tract 303.08, King County, Washington",2407,12,0,63,20,9,0,39,48,14,9,24,0
53,033,011401,3,"Block Group 3, Census Tract 114.01, King County, Washington",1461,14,0,29,0,17,9,29,19,22,17,18,27
53,033,031502,1,"Block Group 1, Census Tract 315.02, King County, Washington",1029,13,19,34,10,0,20,9,10,52,9,10,0
53,033,032103,1,"Block Group 1, Census Tract 321.03, King County, Washington",847,17,24,18,33,20,0,0,48,0,0,20,0
53,033,021600,2,"Block Group 2, Census Tract 216, King County, Washington",1175,14,31,20,18,65,0,10,0,0,18,69,0
53,033,022606,2,"Block Group 2, Census Tract 226.06, King County, Washington",1637,26,25,17,0,19,0,51,0,59,0,17,0
53,033,000401,3,"Block Group 3, Census Tract 4.01, King County, Washington",1789,0,22,12,82,0,31,16,33,139,120,29,203
53,033,030305,2,"Block Group 2, Census Tract 303.05, King County, Washington",1997,17,0,36,44,0,33,15,0,53,26,14,12
53,033,021400,1,"Block Group 1, Census Tract 214, King County, Washington",913,28,10,9,0,9,0,20,19,9,9,19,9
53,033,030401,1,"Block Group 1, Census Tract 304.01, King County, Washington",2535,0,38,10,44,11,14,68,13,0,17,0,14
53,033,002000,3,"Block Group 3, Census Tract 20, King County, Washington",1020,0,20,32,22,0,0,0,29,18,0,40,0
53,033,032003,2,"Block Group 2, Census Tract 320.03, King County, Washington",1675,0,18,9,39,0,8,17,0,34,10,9,9
53,033,007500,1,"Block Group 1, Census Tract 75, King County, Washington",1824,0,0,3,0,53,0,0,31,108,0,0,7
53,033,022101,2,"Block Group 2, Census Tract 221.01, King County, Washington",909,55,12,29,29,11,11,20,30,30,20,21,21
53,033,031100,3,"Block Group 3, Census Tract 311, King County, Washington",2171,8,17,30,17,7,1,10,21,22,18,26,39
53,033,025804,3,"Block Group 3, Census Tract 258.04, King County, Washington",1364,0,16,20,9,0,0,0,8,42,55,0,40
53,033,032329,1,"Block Group 1, Census Tract 323.29, King County, Washington",3670,39,63,0,0,0,0,39,61,0,20,0,18
53,033,032317,4,"Block Group 4, Census Tract 323.17, King County, Washington",1068,0,0,0,0,0,0,0,0,0,0,0,0
53,033,027702,3,"Block Group 3, Census Tract 277.02, King County, Washington",1373,21,35,55,0,0,48,14,61,0,0,0,70
53,033,031903,1,"Block Group 1, Census Tract 319.03, King County, Washington",1572,0,88,45,0,15,0,44,16,50,0,30,13
53,033,026400,1,"Block Group 1, Census Tract 264, King County, Washington",1100,0,35,0,0,15,0,0,0,0,0,0,0
53,033,030504,4,"Block Group 4, Census Tract 305.04, King County, Washington",1208,6,18,33,46,0,30,8,34,69,96,37,40
53,033,008002,2,"Block Group 2, Census Tract 80.02, King County, Washington",1741,42,18,26,11,0,0,0,12,26,0,11,0
53,033,011800,3,"Block Group 3, Census Tract 118, King County, Washington",1089,54,0,0,0,0,0,0,0,26,54,0,0
53,033,020700,1,"Block Group 1, Census Tract 207, King County, Washington",1330,0,33,8,5,8,49,0,24,16,13,0,24
53,033,032702,3,"Block Group 3, Census Tract 327.02, King County, Washington",1178,0,14,9,0,0,0,0,9,0,0,0,0
53,033,021905,4,"Block Group 4, Census Tract 219.05, King County, Washington",923,41,8,11,0,0,0,29,0,31,7,0,12
53,033,004200,3,"Block Group 3, Census Tract 42, King County, Washington",1683,43,34,21,0,0,20,52,42,21,50,0,0
53,033,008300,1,"Block Group 1, Census Tract 83, King County, Washington",1110,71,0,19,4,18,0,0,18,43,137,10,0
53,033,006700,1,"Block Group 1, Census Tract 67, King County, Washington",3361,0,0,0,0,0,0,26,0,0,0,0,0
53,033,022803,3,"Block Group 3, Census Tract 228.03, King County, Washington",2610,0,0,18,0,0,78,0,18,7,0,20,88
53,033,029601,2,"Block Group 2, Census Tract 296.01, King County, Washington",1090,19,40,0,12,0,53,0,0,30,0,49,0
53,033,030600,3,"Block Group 3, Census Tract 306, King County, Washington",1518,16,0,8,0,0,0,0,11,8,0,34,0
53,033,029003,5,"Block Group 5, Census Tract 290.03, King County, Washington",642,0,12,0,0,10,12,0,19,36,0,44,61
53,033,009701,2,"Block Group 2, Census Tract 97.01, King County, Washington",852,9,17,0,35,0,0,0,17,37,0,0,18
53,033,028402,3,"Block Group 3, Census Tract 284.02, King County, Washington",1567,24,6,18,13,0,6,25,12,55,6,0,14
53,033,032327,1,"Block Group 1, Census Tract 323.27, King County, Washington",3377,96,161,245,270,178,40,63,192,312,381,140,40
53,033,002900,3,"Block Group 3, Census Tract 29, King County, Washington",1458,8,17,0,9,0,0,17,0,35,23,9,0
53,033,032401,3,"Block Group 3, Census Tract 324.01, King County, Washington",1697,1,0,0,10,0,0,2,0,39,18,18,0
53,033,025701,2,"Block Group 2, Census Tract 257.01, King County, Washington",1103,10,22,0,35,11,0,21,8,31,20,0,0
53,033,003500,3,"Block Group 3, Census Tract 35, King County, Washington",1381,1,18,55,25,0,0,18,37,9,33,0,94
53,033,024901,3,"Block Group 3, Census Tract 249.01, King County, Washington",1125,30,0,23,32,17,8,0,22,36,32,17,0
53,033,000100,4,"Block Group 4, Census Tract 1, King County, Washington",2535,15,16,16,17,22,0,42,0,0,0,0,0
53,033,030504,2,"Block Group 2, Census Tract 305.04, King County, Washington",1341,14,14,29,32,8,9,34,9,53,0,10,8
53,033,030801,1,"Block Group 1, Census Tract 308.01, King County, Washington",1337,9,41,0,0,0,0,12,0,18,26,0,0
53,033,031204,3,"Block Group 3, Census Tract 312.04, King County, Washington",1403,16,36,163,0,17,0,17,82,102,0,17,0
53,033,031204,1,"Block Group 1, Census Tract 312.04, King County, Washington",1069,22,22,17,0,0,0,0,49,0,0,0,0
53,033,031904,3,"Block Group 3, Census Tract 319.04, King County, Washington",1095,19,7,32,39,5,0,36,25,17,12,16,15
53,033,032008,2,"Block Group 2, Census Tract 320.08, King County, Washington",1730,6,77,11,11,0,0,43,21,37,11,0,0
53,033,032207,1,"Block Group 1, Census Tract 322.07, King County, Washington",1565,0,0,0,18,0,9,30,0,9,18,0,0
53,033,011800,2,"Block Group 2, Census Tract 118, King County, Washington",1213,0,44,113,0,0,0,82,0,0,24,0,0
53,033,011800,1,"Block Group 1, Census Tract 118, King County, Washington",723,18,0,0,18,0,0,0,0,21,0,19,44
53,033,011600,3,"Block Group 3, Census Tract 116, King County, Washington",1491,29,76,17,17,15,15,18,62,16,0,47,60
53,033,011600,6,"Block Group 6, Census Tract 116, King County, Washington",875,0,33,0,0,18,17,33,0,23,0,22,24
53,033,020600,2,"Block Group 2, Census Tract 206, King County, Washington",869,8,24,0,0,30,0,0,16,4,35,6,4
53,033,021700,4,"Block Group 4, Census Tract 217, King County, Washington",1665,0,0,17,30,0,74,0,15,15,0,51,28
53,033,021700,3,"Block Group 3, Census Tract 217, King County, Washington",1747,0,0,15,0,0,0,0,0,47,0,0,0
53,033,021803,2,"Block Group 2, Census Tract 218.03, King County, Washington",1208,22,14,0,0,0,23,13,23,24,0,36,22
53,033,021906,2,"Block Group 2, Census Tract 219.06, King County, Washington",874,12,27,10,0,23,23,13,47,9,20,11,23
53,033,022400,1,"Block Group 1, Census Tract 224, King County, Washington",1725,15,0,0,0,0,15,20,0,15,12,0,0
53,033,022400,3,"Block Group 3, Census Tract 224, King County, Washington",1501,15,0,43,0,21,0,0,24,56,26,0,13
53,033,021804,1,"Block Group 1, Census Tract 218.04, King County, Washington",1574,42,39,73,0,7,8,45,15,84,24,0,26
53,033,022005,2,"Block Group 2, Census Tract 220.05, King County, Washington",1067,21,54,20,0,0,0,33,39,0,0,0,0
53,033,022201,3,"Block Group 3, Census Tract 222.01, King County, Washington",1375,0,0,36,0,0,8,10,11,32,1,0,17
53,033,029205,1,"Block Group 1, Census Tract 292.05, King County, Washington",2248,32,40,26,25,58,0,13,95,62,55,27,24
53,033,030005,3,"Block Group 3, Census Tract 300.05, King County, Washington",2017,14,11,78,19,0,0,10,57,24,0,38,0
53,033,030005,1,"Block Group 1, Census Tract 300.05, King County, Washington",2544,0,34,0,39,0,9,46,9,15,22,26,0
53,033,031705,1,"Block Group 1, Census Tract 317.05, King County, Washington",1589,31,12,9,8,12,0,0,0,37,0,41,7
53,033,032010,2,"Block Group 2, Census Tract 320.10, King County, Washington",1609,0,0,0,0,0,0,0,0,0,0,17,0
53,033,032309,3,"Block Group 3, Census Tract 323.09, King County, Washington",2069,14,14,53,0,12,0,37,27,29,40,12,0
53,033,028901,4,"Block Group 4, Census Tract 289.01, King County, Washington",864,9,36,36,10,10,0,108,32,69,14,11,21
53,033,000401,1,"Block Group 1, Census Tract 4.01, King County, Washington",3608,59,80,22,32,13,0,18,109,120,64,54,200
53,033,001300,1,"Block Group 1, Census Tract 13, King County, Washington",1802,0,0,57,54,0,0,31,57,108,1,24,12
53,033,001500,1,"Block Group 1, Census Tract 15, King County, Washington",1488,0,8,43,19,0,7,11,17,26,8,13,17
53,033,002100,3,"Block Group 3, Census Tract 21, King County, Washington",1477,9,27,21,0,8,8,27,25,71,36,14,0
53,033,003600,2,"Block Group 2, Census Tract 36, King County, Washington",2045,100,0,30,0,0,0,29,45,20,0,24,20
53,033,023100,2,"Block Group 2, Census Tract 231, King County, Washington",1639,21,15,28,0,6,31,16,14,37,6,48,14
53,033,023300,1,"Block Group 1, Census Tract 233, King County, Washington",2119,6,38,50,10,11,18,0,58,10,33,11,9
53,033,023300,3,"Block Group 3, Census Tract 233, King County, Washington",2032,0,5,59,37,34,23,42,77,41,42,3,49
53,033,023401,1,"Block Group 1, Census Tract 234.01, King County, Washington",1159,0,0,30,12,28,50,0,21,9,49,20,64
53,033,024100,1,"Block Group 1, Census Tract 241, King County, Washington",1093,7,18,23,21,11,19,10,23,32,22,9,24
53,033,029303,5,"Block Group 5, Census Tract 293.03, King County, Washington",1635,0,0,47,15,0,58,0,0,90,0,14,75
53,033,010401,3,"Block Group 3, Census Tract 104.01, King County, Washington",1183,36,0,0,53,22,14,16,35,68,0,41,8
53,033,010701,2,"Block Group 2, Census Tract 107.01, King County, Washington",1486,8,82,8,0,0,0,16,13,17,5,22,0
53,033,011001,2,"Block Group 2, Census Tract 110.01, King County, Washington",1249,10,11,37,10,51,76,21,27,10,66,56,31
53,033,025301,1,"Block Group 1, Census Tract 253.01, King County, Washington",1804,0,11,52,9,0,0,9,30,32,9,33,0
53,033,032326,3,"Block Group 3, Census Tract 323.26, King County, Washington",854,26,0,23,0,14,0,16,23,24,13,0,0
53,033,023404,2,"Block Group 2, Census Tract 234.04, King County, Washington",1501,12,17,14,7,8,6,0,17,22,0,23,9
53,033,008900,2,"Block Group 2, Census Tract 89, King County, Washington",2216,60,0,19,18,16,0,0,20,84,0,0,0
53,033,009100,2,"Block Group 2, Census Tract 91, King County, Washington",1721,46,46,0,25,0,64,39,12,77,61,12,119
53,033,009400,2,"Block Group 2, Census Tract 94, King County, Washington",1180,0,14,47,17,21,0,23,25,42,0,0,17
53,033,009600,4,"Block Group 4, Census Tract 96, King County, Washington",1345,0,25,30,3,36,17,3,7,51,28,0,27
53,033,009600,2,"Block Group 2, Census Tract 96, King County, Washington",1279,0,24,0,15,16,80,0,16,32,0,0,28
53,033,009701,1,"Block Group 1, Census Tract 97.01, King County, Washington",2030,18,21,61,17,0,2,0,68,20,0,2,9
53,033,009701,4,"Block Group 4, Census Tract 97.01, King County, Washington",1797,52,36,69,76,0,17,67,80,73,19,17,0
53,033,009900,2,"Block Group 2, Census Tract 99, King County, Washington",1675,30,4,8,0,15,0,0,14,4,19,0,25
53,033,010200,1,"Block Group 1, Census Tract 102, King County, Washington",1477,19,18,34,20,25,32,27,22,34,31,63,6
53,033,029203,1,"Block Group 1, Census Tract 292.03, King County, Washington",2679,6,19,0,0,0,10,0,9,25,10,14,31
53,033,029502,1,"Block Group 1, Census Tract 295.02, King County, Washington",3489,66,111,0,0,0,0,88,50,54,0,24,0
53,033,029504,3,"Block Group 3, Census Tract 295.04, King County, Washington",2396,28,4,20,0,0,0,31,3,2,35,0,37
53,033,030700,3,"Block Group 3, Census Tract 307, King County, Washington",1139,17,16,9,13,32,4,14,0,27,10,28,21
53,033,031302,2,"Block Group 2, Census Tract 313.02, King County, Washington",805,9,0,18,9,0,0,27,18,18,0,0,9
53,033,032210,2,"Block Group 2, Census Tract 322.10, King County, Washington",5280,23,0,0,27,0,0,25,34,46,0,0,0
53,033,008200,2,"Block Group 2, Census Tract 82, King County, Washington",1035,0,0,16,0,0,0,21,0,0,0,0,15
53,033,011800,4,"Block Group 4, Census Tract 118, King County, Washington",1504,0,15,49,0,0,0,3,0,30,0,0,61
53,033,005801,2,"Block Group 2, Census Tract 58.01, King County, Washington",1559,38,13,10,13,0,19,19,58,15,15,0,13
53,033,000402,1,"Block Group 1, Census Tract 4.02, King County, Washington",1255,13,6,25,35,33,36,0,57,12,13,55,122
53,033,000402,2,"Block Group 2, Census Tract 4.02, King County, Washington",894,0,35,0,14,0,0,35,0,18,1,11,27
53,033,021400,2,"Block Group 2, Census Tract 214, King County, Washington",1665,25,59,19,23,0,17,9,30,63,0,31,35
53,033,022003,1,"Block Group 1, Census Tract 220.03, King County, Washington",979,0,27,15,28,0,0,8,8,40,0,10,0
53,033,032322,2,"Block Group 2, Census Tract 323.22, King County, Washington",786,37,9,38,13,0,0,29,0,24,9,0,0
53,033,024903,2,"Block Group 2, Census Tract 249.03, King County, Washington",2019,15,95,0,22,0,0,42,61,17,0,0,0
53,033,024200,2,"Block Group 2, Census Tract 242, King County, Washington",1471,5,43,24,36,28,5,23,56,17,32,32,50
53,033,024500,3,"Block Group 3, Census Tract 245, King County, Washington",1322,36,19,42,31,10,12,6,30,34,31,9,10
53,033,024601,2,"Block Group 2, Census Tract 246.01, King County, Washington",1462,27,21,36,26,0,16,9,0,44,19,34,10
53,033,031502,3,"Block Group 3, Census Tract 315.02, King County, Washington",2174,11,19,65,0,10,0,0,75,56,20,20,11
53,033,031906,1,"Block Group 1, Census Tract 319.06, King County, Washington",1680,0,10,30,29,12,12,18,0,27,12,11,3
53,033,004700,1,"Block Group 1, Census Tract 47, King County, Washington",1190,26,0,0,0,32,0,0,0,61,0,25,0
53,033,005100,3,"Block Group 3, Census Tract 51, King County, Washington",1129,0,0,12,11,0,0,0,9,0,11,0,0
53,033,005100,1,"Block Group 1, Census Tract 51, King County, Washington",1330,34,22,0,11,0,0,44,22,11,0,0,17
53,033,006700,4,"Block Group 4, Census Tract 67, King County, Washington",1579,0,16,0,0,30,0,58,32,0,0,0,0
53,033,010100,4,"Block Group 4, Census Tract 101, King County, Washington",2076,34,71,43,10,32,32,0,56,90,25,25,36
53,033,010100,5,"Block Group 5, Census Tract 101, King County, Washington",2342,18,9,15,26,29,0,0,88,48,16,18,21
53,033,022003,4,"Block Group 4, Census Tract 220.03, King County, Washington",1025,7,17,10,8,0,11,0,27,8,8,0,9
53,033,022604,2,"Block Group 2, Census Tract 226.04, King County, Washington",1250,8,32,9,9,0,0,9,45,34,0,7,0
53,033,022702,2,"Block Group 2, Census Tract 227.02, King County, Washington",1650,11,18,10,0,19,10,0,9,9,38,0,6
53,033,022801,2,"Block Group 2, Census Tract 228.01, King County, Washington",3626,0,33,29,12,27,0,0,0,82,30,13,0
53,033,029204,2,"Block Group 2, Census Tract 292.04, King County, Washington",2209,36,19,0,31,0,0,13,33,27,39,0,17
53,033,029204,3,"Block Group 3, Census Tract 292.04, King County, Washington",911,15,0,0,14,0,0,0,21,13,14,0,20
53,033,029305,4,"Block Group 4, Census Tract 293.05, King County, Washington",799,0,25,18,4,7,0,0,30,28,7,5,0
53,033,030003,4,"Block Group 4, Census Tract 300.03, King County, Washington",1263,32,15,17,18,47,0,15,15,67,17,0,0
53,033,030003,3,"Block Group 3, Census Tract 300.03, King County, Washington",1313,14,31,17,0,16,0,0,17,31,27,0,15
53,033,030202,4,"Block Group 4, Census Tract 302.02, King County, Washington",2234,30,0,0,9,0,0,0,70,0,7,0,0
53,033,030305,1,"Block Group 1, Census Tract 303.05, King County, Washington",1501,0,13,55,9,12,29,50,37,15,22,108,14
53,033,002400,1,"Block Group 1, Census Tract 24, King County, Washington",987,16,42,0,0,7,0,16,16,38,0,0,15
53,033,004400,2,"Block Group 2, Census Tract 44, King County, Washington",2046,0,33,34,24,0,0,43,18,0,0,0,0
53,033,005301,3,"Block Group 3, Census Tract 53.01, King County, Washington",1083,0,0,0,0,0,0,0,16,0,0,0,0
53,033,005301,1,"Block Group 1, Census Tract 53.01, King County, Washington",3336,0,0,0,0,0,9,0,0,0,0,8,9
53,033,006400,3,"Block Group 3, Census Tract 64, King County, Washington",1328,13,25,38,21,17,0,10,22,32,38,0,0
53,033,008002,1,"Block Group 1, Census Tract 80.02, King County, Washington",2044,21,39,21,78,0,0,30,12,58,43,23,0
53,033,032315,3,"Block Group 3, Census Tract 323.15, King County, Washington",1905,9,30,25,45,0,0,32,31,30,31,0,19
53,033,023500,1,"Block Group 1, Census Tract 235, King County, Washington",1394,0,29,22,9,10,10,24,16,29,20,12,18
53,033,024902,2,"Block Group 2, Census Tract 249.02, King County, Washington",1648,33,38,22,25,0,7,27,26,20,11,0,0
53,033,025101,4,"Block Group 4, Census Tract 251.01, King County, Washington",2150,23,25,79,0,0,0,15,56,13,13,41,0
53,033,025101,3,"Block Group 3, Census Tract 251.01, King County, Washington",1188,0,13,14,0,0,0,0,26,39,0,0,0
